736	743	413	188	316	108	487	53	636	
737	632	401	366	311	167	739	832	98	
738	550	331	434	868	482	132	258	364	
739	91	116	345	408	362	203	339	665	
740	426	468	163	527	260	55	518	786	
741	497	519	675	472	147	486	75	788	
742	26	854	840	857	781	248	42	898	
743	443	341	371	399	389	860	706	767	
744	340	729	195	86	219	254	477	47	
745	551	208	92	408	174	859	746	717	
746	42	35	413	120	333	638	283	393	
747	177	192	404	307	733	587	800	431	
748	373	146	241	247	162	202	406	185	
749	842	488	410	226	384	234	239	628	
750	761	639	548	196	831	58	41	730	
751	497	600	535	699	139	287	674	285	
752	368	62	520	691	820	123	637	248	
753	382	451	246	158	617	190	697	154	
754	317	146	488	165	285	410	610	9	
755	62	239	489	725	554	589	20	243	
756	766	8	212	400	746	680	240	740	
757	762	110	68	360	689	162	246	650	
758	290	96	263	357	59	483	18	533	
759	181	644	555	490	768	291	413	519	
760	391	491	707	879	807	155	383	632	
761	577	294	89	165	38	608	746	203	
762	845	267	308	159	41	638	879	510	
763	436	44	702	21	271	779	810	861	
764	193	420	697	818	533	623	362	147	
765	196	606	124	820	393	233	460	862	
766	64	0	547	229	323	762	775	302	
767	100	338	371	213	891	899	811	888	
768	374	384	170	263	756	253	635	124	
769	174	23	897	699	366	96	91	391	
770	585	259	564	886	855	361	125	729	
771	874	99	628	388	16	405	336	858	
772	524	390	719	542	472	596	147	422	
773	65	835	493	326	161	149	367	348	
774	53	899	361	80	696	218	373	279	
775	292	475	768	527	322	46	519	488	
776	351	270	181	766	64	73	705	226	
777	93	191	322	811	450	805	747	81	
778	854	493	376	555	85	884	569	287	
779	33	786	176	635	707	657	719	538	
780	137	438	559	376	553	274	139	251	
781	176	583	527	233	184	248	296	207	
782	24	332	368	409	367	366	244	252	
783	733	709	551	105	627	130	14	866	
784	867	695	810	833	492	7	507	61	
785	234	142	432	658	85	794	60	360	
786	428	422	512	126	282	385	627	856	
787	400	352	457	283	172	498	628	872	
788	412	470	3	246	532	803	238	397	
789	87	806	482	759	369	520	889	555	
790	404	27	832	700	386	73	775	425	
791	304	825	28	748	745	670	293	827	
792	754	739	119	708	851	35	89	532	
793	173	590	495	39	394	27	707	461	
794	793	773	178	887	115	349	2	564	
795	490	137	545	721	688	169	292	865	
796	565	163	622	446	576	233	105	793	
797	232	830	180	276	888	872	261	710	
798	23	860	469	256	172	361	61	442	
799	203	376	128	118	455	584	161	653	
800	197	263	419	244	720	783	768	209	
801	64	415	511	422	105	503	190	838	
802	533	141	826	51	630	644	677	205	
803	92	651	390	424	451	355	106	577	
804	201	298	833	516	829	26	753	614	
805	438	7	13	314	461	440	137	768	
806	635	86	482	25	677	867	694	378	
807	893	160	1	813	281	34	18	406	
808	70	74	463	10	60	849	333	543	
809	158	602	35	672	222	75	369	780	
810	431	171	229	789	242	174	443	797	
811	570	356	152	68	757	565	394	189	
812	345	372	871	762	640	89	129	195	
813	111	744	246	65	802	515	77	522	
814	278	824	99	543	342	704	641	50	
815	644	211	700	330	393	685	670	841	
816	542	165	315	818	671	505	90	683	
817	283	211	538	339	186	351	277	86	
818	291	95	224	403	180	191	879	433	
819	592	346	355	388	837	131	759	705	
820	426	380	670	73	895	569	416	442	
821	198	393	78	682	764	368	458	168	
822	451	675	104	679	351	155	360	634	
823	439	46	323	466	131	625	36	672	
824	406	308	262	443	295	812	667	79	
825	702	154	467	799	358	222	613	580	
826	93	657	380	47	753	419	692	99	
827	862	581	396	177	759	543	508	423	
828	326	809	537	647	172	477	644	325	
829	483	767	778	826	243	144	322	697	
830	140	262	698	865	192	309	408	832	
831	894	438	824	532	45	575	731	591	
832	26	233	284	89	528	5	577	94	
833	53	255	555	594	468	635	357	707	
834	146	869	772	151	581	330	758	29	
835	453	446	143	381	729	644	146	697	
836	234	46	1	578	762	617	191	423	
837	749	202	591	82	465	4	142	702	
838	130	474	100	527	28	233	428	690	
839	57	440	436	782	87	255	855	45	
840	831	254	728	704	171	557	131	701	
841	601	483	172	481	197	422	157	408	
842	442	397	598	96	42	658	326	183	
843	518	351	448	641	293	866	417	371	
844	381	657	67	400	385	796	295	615	
845	238	872	344	597	690	155	10	748	
846	637	357	836	85	358	550	453	330	
847	802	586	877	760	217	62	215	563	
848	811	852	810	410	619	756	854	578	
849	825	805	405	515	632	316	718	833	
850	373	174	404	160	384	363	737	897	
851	492	669	172	469	122	239	484	586	
852	180	772	214	519	50	386	187	525	
853	117	175	201	748	825	788	342	19	
854	595	192	817	822	551	87	354	21	
855	62	655	794	42	399	688	129	3	
856	734	757	811	622	709	672	107	159	
857	605	485	81	129	816	206	582	874	
858	29	724	505	303	447	511	830	267	
859	368	127	59	443	872	822	678	36	
860	595	424	826	432	163	770	349	698	
861	660	564	245	341	540	794	109	516	
862	288	333	535	605	366	17	27	15	
863	648	538	757	679	816	738	263	593	
864	346	136	127	474	79	3	0	797	
865	347	66	317	464	850	25	889	851	
866	492	750	671	365	525	292	523	73	
867	132	551	169	674	576	70	688	659	
868	136	828	233	843	278	502	701	336	
869	808	551	105	4	101	549	191	169	
870	343	736	283	443	566	259	262	730	
871	368	35	377	783	522	828	358	298	
872	126	52	245	546	558	666	653	523	
873	234	475	389	31	421	170	30	232	
874	456	195	202	817	709	312	618	143	
875	287	46	661	239	148	565	820	823	
876	633	509	698	2	406	113	260	578	
877	507	526	667	473	736	368	502	445	
878	355	194	323	722	684	421	206	870	
879	467	541	454	692	312	216	890	635	
880	191	640	708	276	373	67	879	556	
881	308	539	567	228	814	95	760	612	
882	551	810	812	791	630	847	266	150	
883	47	337	595	225	94	870	74	732	
884	800	356	717	458	358	357	352	171	
885	105	9	815	638	203	278	342	263	
886	417	684	717	298	235	526	735	624	
887	485	95	498	662	326	447	566	853	
888	299	401	530	803	841	825	386	512	
889	620	349	80	483	492	638	696	205	
890	0	99	142	25	327	133	299	792	
891	845	274	844	179	663	664	66	100	
892	191	209	477	449	259	115	879	271	
893	664	89	755	274	161	865	783	598	
894	379	58	50	254	549	40	397	696	
895	744	455	10	761	184	613	143	474	
896	29	563	47	534	745	642	258	219	
897	883	710	590	660	721	588	125	896	
898	176	243	693	498	89	561	825	267	
899	631	778	546	622	578	242	531	790	
